"time","gyro_x","gyro_y","gyro_z"
2.944200269E1,-5.396994352E-1,-2.229658216E-1,-4.676173329E-1
2.945200268E1,-5.409211516E-1,-2.532036304E-1,-4.700607955E-1
2.946200268E1,-5.274821520E-1,-2.628247738E-1,-4.541783035E-1
2.947200269E1,-5.126686692E-1,-2.626720667E-1,-4.309654236E-1
2.948200268E1,-4.931209683E-1,-2.577851415E-1,-3.871358633E-1
2.949200269E1,-4.746423066E-1,-2.309070677E-1,-3.323107064E-1
2.950200268E1,-4.610505402E-1,-1.835650057E-1,-2.764165103E-1
2.951200269E1,-4.523457289E-1,-1.337794960E-1,-2.423607856E-1
2.952200268E1,-4.511239827E-1,-4.413501546E-2,-2.034181207E-1
2.953200269E1,-4.521929920E-1,6.123924255E-2,-1.620320082E-1
2.954200269E1,-4.471533597E-1,1.484402567E-1,-1.159116775E-1
2.955200268E1,-4.349360466E-1,2.345722616E-1,-8.307767659E-2
2.956200269E1,-4.373795092E-1,3.095559776E-1,-6.368270516E-2
2.957200268E1,-4.494441152E-1,3.362813294E-1,-5.879577994E-2
2.958200269E1,-4.459316432E-1,3.373503387E-1,-6.368270516E-2
2.959200268E1,-4.375322461E-1,3.046690524E-1,-1.003346145E-1
2.960200269E1,-4.166100919E-1,2.576324046E-1,-6.368270516E-2
2.961200268E1,-3.860668242E-1,1.621847153E-1,-2.703078650E-2
2.962200268E1,-3.495676219E-1,8.491026610E-2,-1.237002108E-2
2.963200269E1,-2.863430977E-1,4.031710699E-2,-1.374446787E-2
2.964200268E1,-2.255619913E-1,7.330382615E-2,3.054326167E-3
2.965200269E1,-1.867720485E-1,1.253800988E-1,1.130100712E-2
2.966200268E1,-1.579086632E-1,2.513710558E-1,-6.108652335E-3
2.967200269E1,-1.470658034E-1,3.929390609E-1,-1.970040426E-2
2.968200268E1,-1.278235465E-1,5.079344511E-1,-3.833179548E-2
2.969200269E1,-1.122464910E-1,5.598580241E-1,-4.703662544E-2
2.970200269E1,-1.125519201E-1,6.117815375E-1,-1.105666086E-1
2.971200268E1,-1.223257631E-1,5.971207619E-1,-1.336267740E-1
2.972200269E1,-1.175915599E-1,5.317581892E-1,-1.664607823E-1
2.973200268E1,-7.528914511E-2,2.545780838E-1,-2.467895597E-1
2.974200269E1,-4.138612002E-2,-1.569923609E-1,-3.353650272E-1
2.975200268E1,-8.170322329E-2,-5.845980644E-1,-4.589125216E-1
2.976200269E1,-1.452332139E-1,-8.077165484E-1,-5.693264008E-1
2.977200268E1,-1.918116808E-1,-8.286387324E-1,-6.630942225E-1
2.978200269E1,-1.485929638E-1,-5.842925906E-1,-7.417431474E-1
2.979200269E1,-5.238169432E-2,-1.812742651E-1,-8.184067011E-1
2.980200268E1,-3.970623948E-3,1.963931769E-1,-8.058840036E-1
2.981200269E1,-4.138612002E-2,6.855435371E-1,-6.685920358E-1
2.982200268E1,-2.044871449E-1,1.032820463E0,-4.502076805E-1
2.983200269E1,-3.104722500E-1,1.128573537E0,-2.704605758E-1
2.984200268E1,-3.092505336E-1,1.011745572E0,-6.414084882E-2
2.985200269E1,-2.293798923E-1,7.330383062E-1,9.346238524E-2
2.986200268E1,-1.557706445E-1,4.127921760E-1,1.876883507E-1
2.987200268E1,-1.383609772E-1,1.951714456E-1,2.234239578E-1
2.988200269E1,-1.710422635E-1,-3.115412779E-2,2.275473028E-1
2.989200268E1,-2.632829249E-1,-1.525636017E-1,1.988366395E-1
2.990200269E1,-4.030183554E-1,-2.124283910E-1,1.652390510E-1
2.991200268E1,-5.401576161E-1,-2.406809032E-1,1.365283877E-1
2.992200269E1,-6.824892163E-1,-2.629774809E-1,8.582656831E-2
2.993200268E1,-7.918340564E-1,-2.646573782E-1,5.451972410E-2
2.994200269E1,-8.623890281E-1,-2.588541508E-1,3.878994286E-2
2.995200269E1,-9.413433671E-1,-2.483167201E-1,7.330383174E-3
2.996200268E1,-1.023962855E0,-2.208277881E-1,-9.162978968E-4
2.997200269E1,-1.098183036E0,-1.956295967E-1,-1.282817032E-2
2.998200268E1,-1.154077172E0,-1.740965992E-1,-2.489275858E-2
2.999200269E1,-1.204015374E0,-1.440114826E-1,-4.428773001E-2
3.000200268E1,-1.202946424E0,-1.149953827E-1,-7.238753140E-2
3.001200269E1,-1.159422278E0,-7.391469181E-2,-1.067487001E-1
3.002200268E1,-1.114676356E0,-3.512475267E-2,-1.339322031E-1
3.003200269E1,-1.031140566E0,-2.290744567E-3,-1.708895564E-1
3.004200269E1,-9.184358716E-1,2.825251780E-2,-2.018909603E-1
3.005200268E1,-8.104654551E-1,6.246097013E-2,-2.072360367E-1
3.006200269E1,-6.658431292E-1,7.757988572E-2,-1.722639948E-1
3.007200268E1,-5.238169432E-1,1.094975919E-1,-1.435533315E-1
3.008200269E1,-3.926336467E-1,1.656972021E-1,-1.148426682E-1
3.009200268E1,-3.147483170E-1,1.962404549E-1,-7.864890248E-2
3.010200269E1,-2.562579811E-1,2.171625942E-1,-3.252857551E-2
3.011200268E1,-2.269364446E-1,2.063197345E-1,-8.246680722E-3
3.012200268E1,-1.954768747E-1,2.148718536E-1,-3.359758761E-3
3.013200269E1,-1.408044398E-1,1.970040351E-1,-8.399397135E-3
3.014200268E1,-1.139263660E-1,1.644754708E-1,1.221730467E-2
3.015200269E1,-1.612684280E-1,1.206458881E-1,1.496619824E-2
3.016200268E1,-2.449569702E-1,1.023199260E-1,9.162978269E-3
3.017200269E1,-3.165809214E-1,1.287398487E-1,1.664607786E-2
3.018200268E1,-3.164281845E-1,2.050980031E-1,5.192354694E-2
3.019200269E1,-2.616030276E-1,2.948952019E-1,1.113301888E-1
3.020200269E1,-2.079996169E-1,3.411682248E-1,1.598939747E-1
3.021200268E1,-1.653917581E-1,3.607159257E-1,1.878410578E-1
3.022200269E1,-1.510364264E-1,3.462078869E-1,1.536326110E-1
3.023200268E1,-1.550070494E-1,3.072652221E-1,9.147707373E-2
3.024200269E1,-1.930334121E-1,2.487748712E-1,1.374446787E-3
3.025200268E1,-2.838996351E-1,1.082758680E-1,1.175915636E-2
3.026200269E1,-2.964223623E-1,-1.456913650E-1,1.146899462E-1
3.027200268E1,-2.202169150E-1,-3.955352604E-1,2.625193298E-1
3.028200269E1,-3.359758854E-2,-5.288565755E-1,4.205807149E-1
3.029200269E1,2.504547499E-2,-4.411974251E-1,5.019785166E-1
3.030200268E1,-6.398813426E-2,-2.480112910E-1,4.679227769E-1
3.031200269E1,-2.331978083E-1,-1.168279797E-1,3.877467215E-1
3.032200268E1,-5.238169432E-1,8.414668590E-2,3.188716471E-1
3.033200269E1,-7.476990819E-1,3.483459055E-1,2.606867552E-1
3.034200268E1,-8.257371187E-1,5.039638281E-1,2.131919712E-1
3.035200269E1,-8.019133210E-1,5.426010489E-1,1.470658034E-1
3.036200268E1,-6.699664593E-1,4.193589985E-1,5.161811411E-2
3.037200268E1,-5.294674635E-1,2.174680233E-1,-5.711590126E-2
3.038200269E1,-4.205807149E-1,5.772676691E-2,-1.426370293E-1
3.039200268E1,-2.871066630E-1,-9.315694869E-2,-1.965458989E-1
3.040200269E1,-1.646281779E-1,-1.667662114E-1,-2.163990140E-1
3.041200268E1,-5.528330430E-2,-2.087631971E-1,-2.168571651E-1
3.042200269E1,1.985312067E-2,-2.109012306E-1,-2.292271852E-1
3.043200268E1,9.605856240E-2,-1.298088580E-1,-2.590068579E-1
3.044200269E1,1.528690308E-1,-2.687807009E-2,-3.032945991E-1
3.045200269E1,1.806633919E-1,1.069014147E-2,-3.193297982E-1
3.046200268E1,2.159408629E-1,-1.099557430E-2,-3.144428730E-1
3.047200269E1,2.597704530E-1,-8.460483700E-2,-2.987131178E-1
3.048200268E1,2.866485119E-1,-1.569923609E-1,-2.803871334E-1
3.049200269E1,2.988658249E-1,-2.066251636E-1,-2.547308207E-1
3.050200268E1,3.161227703E-1,-2.306016237E-1,-2.144137025E-1
3.051200269E1,3.246748745E-1,-2.075414658E-1,-2.011273801E-1
3.052200268E1,3.124575615E-1,-1.615738571E-1,-1.962404549E-1
3.053200269E1,2.979495227E-1,-1.192714423E-1,-1.779145002E-1
3.054200269E1,2.738203406E-1,-7.452555746E-2,-1.534798890E-1
3.055200268E1,2.557998300E-1,-4.291328415E-2,-1.194241568E-1
3.056200269E1,2.437352389E-1,-3.451388702E-2,-1.021672115E-1
3.057200268E1,2.061670274E-1,-9.162978269E-3,-7.651086897E-2
3.058200269E1,1.589776874E-1,2.947424725E-2,-5.574145541E-2
3.059200268E1,9.437867999E-2,6.307183951E-2,-9.819658846E-2
3.060200269E1,2.993239649E-2,9.544769675E-2,-1.151480973E-1
3.061200268E1,-5.131268129E-2,1.534798890E-1,-9.056077152E-2
3.062200268E1,-1.047633886E-1,1.798998117E-1,-9.407325089E-2
3.063200269E1,-1.012509167E-1,1.858557463E-1,-1.038470939E-1
3.064200268E1,-6.963863969E-2,1.594358236E-1,-1.001819000E-1
3.065200269E1,-3.436116874E-2,1.353066564E-1,-8.689557761E-2
3.066200268E1,1.572977938E-2,6.902777404E-2,-3.817907721E-2
3.067200269E1,5.604688451E-2,2.748893574E-3,2.138028387E-3
3.068200268E1,1.085812971E-1,-1.082758680E-1,3.863722831E-2
3.069200269E1,2.179261744E-1,-1.696678251E-1,5.421429127E-2
3.070200269E1,3.320052624E-1,-1.111774743E-1,6.475171447E-2
3.071200268E1,3.804163337E-1,-9.162978968E-4,6.933320314E-2
3.072200269E1,3.862195611E-1,1.792889535E-1,3.848451003E-2
3.073200268E1,3.688098788E-1,3.484986126E-1,-2.764165215E-2
3.074200269E1,3.791945875E-1,4.366159439E-1,-9.498954564E-2
3.075200268E1,3.813326359E-1,4.618141353E-1,-1.695151031E-1
3.076200269E1,3.387247920E-1,4.737260044E-1,-1.899790913E-1
3.077200268E1,3.084869385E-1,4.700607955E-1,-1.667662114E-1
3.078200269E1,2.551889420E-1,4.034765065E-1,-1.591303945E-1
3.079200269E1,2.138028294E-1,2.047925740E-1,-2.050980031E-1
3.080200268E1,1.470658034E-1,-1.151480973E-1,-2.774855494E-1
3.081200269E1,1.053742506E-2,-4.063780904E-1,-4.253149331E-1
3.082200268E1,-8.216137439E-2,-6.042984724E-1,-5.650503635E-1
3.083200269E1,-1.043052375E-1,-8.344419003E-1,-6.658431292E-1
3.084200268E1,-3.130684420E-2,-9.601274729E-1,-6.586654782E-1
3.085200269E1,5.864306539E-2,-8.507825732E-1,-6.078109145E-1
3.086200268E1,1.886046380E-1,-4.616613984E-1,-5.137376785E-1
3.087200268E1,2.698497176E-1,2.764165215E-2,-4.392121136E-1
3.088200269E1,2.362521291E-1,4.187481403E-1,-3.116939962E-1
3.089200268E1,1.881465018E-1,5.484042764E-1,-1.811215430E-1
3.090200269E1,1.623374373E-1,4.712825418E-1,-3.313944116E-2
3.091200268E1,1.763873398E-1,2.017382532E-1,7.819075137E-2
3.092200269E1,2.112066597E-1,-1.511891484E-1,1.568396538E-1
3.093200268E1,2.286163121E-1,-4.051563740E-1,2.011273801E-1
3.094200269E1,2.095267773E-1,-6.253733039E-1,2.331978083E-1
3.095200269E1,1.404990107E-1,-6.933320761E-1,2.469422817E-1
3.096200268E1,4.948008433E-2,-6.499606371E-1,2.631302178E-1
3.097200269E1,-5.375614017E-2,-5.462662578E-1,2.840523422E-1
3.098200268E1,-1.350012124E-1,-4.775438905E-1,3.037527502E-1
3.099200269E1,-1.860084683E-1,-4.679227769E-1,3.100140989E-1
3.100200268E1,-2.115120888E-1,-4.886921942E-1,2.930625975E-1
3.101200269E1,-2.431243658E-1,-5.166392922E-1,2.638937831E-1
3.102200268E1,-2.722931802E-1,-5.253441334E-1,2.554943860E-1
3.103200269E1,-3.295617998E-1,-5.183191895E-1,2.191479057E-1
3.104200269E1,-3.880521357E-1,-4.943426847E-1,1.887573600E-1
3.105200268E1,-4.392121136E-1,-4.327980280E-1,1.608102769E-1
3.106200269E1,-4.795292318E-1,-3.652974069E-1,1.279762685E-1
3.107200268E1,-4.990769029E-1,-3.145956099E-1,9.010262042E-2
3.108200269E1,-4.873177409E-1,-2.444988191E-1,4.352414981E-2
3.109200268E1,-4.415028691E-1,-1.889100820E-1,-5.497787148E-3
3.110200269E1,-3.688098788E-1,-1.560760736E-1,-4.489859566E-2
3.111200268E1,-3.022255898E-1,-1.401935667E-1,-6.230825558E-2
3.112200268E1,-1.991420686E-1,-1.194241568E-1,-7.116580009E-2
3.113200269E1,-9.468411654E-2,-9.605856240E-2,-6.062837690E-2
3.114200268E1,1.374446787E-3,-5.818491429E-2,-3.054326214E-2
3.115200269E1,5.849034712E-2,-3.741549700E-2,-1.740965992E-2
3.116200268E1,1.070541367E-1,-1.664607786E-2,-7.788531948E-3
3.117200269E1,1.278235465E-1,2.107485011E-2,2.993239649E-2
3.118200268E1,1.278235465E-1,3.558290005E-2,4.077525437E-2
3.119200269E1,1.023199260E-1,6.811147183E-2,3.970624134E-2
3.120200269E1,2.336559631E-2,8.002334833E-2,2.779436857E-2
3.121200268E1,-7.131851465E-2,6.520986557E-2,1.466076635E-2
3.122200269E1,-1.188132912E-1,1.771509275E-2,-2.535090782E-2
3.123200268E1,-1.699732542E-1,-1.404990070E-2,-6.780604273E-2
3.124200269E1,-2.185370475E-1,-8.093964309E-3,-7.009678334E-2
3.125200268E1,-2.609921694E-1,6.811147183E-2,-2.489275858E-2
3.126200269E1,-2.704605758E-1,1.650863290E-1,3.237585723E-2
3.127200268E1,-2.617557645E-1,2.451096773E-1,8.949175477E-2
3.128200269E1,-2.324342281E-1,2.548835278E-1,1.247692257E-1
3.129200269E1,-2.069306076E-1,2.513710558E-1,1.221730486E-1
3.130200268E1,-1.863138974E-1,2.817615867E-1,1.331686229E-1
3.131200269E1,-1.823432744E-1,2.177734673E-1,1.820378453E-1
3.132200268E1,-7.956519723E-2,-1.288925707E-1,2.919935882E-1
3.133200269E1,8.765916526E-2,-4.825835526E-1,4.176791012E-1
3.134200268E1,3.000875413E-1,-7.307475209E-1,6.052147150E-1
3.135200269E1,3.926336467E-1,-7.327328324E-1,6.537785530E-1
3.136200268E1,3.656028509E-1,-6.372851729E-1,6.049093008E-1
3.137200268E1,2.156354338E-1,-3.355177343E-1,5.340489149E-1
3.138200269E1,5.039638374E-3,1.672243625E-1,5.059491396E-1
3.139200268E1,-2.151772827E-1,6.963863969E-1,4.900666475E-1
3.140200269E1,-3.843869567E-1,9.631817937E-1,4.329507351E-1
3.141200268E1,-5.259549618E-1,9.636399150E-1,3.040581644E-1
3.142200269E1,-5.522221923E-1,7.040221691E-1,8.979719132E-2
3.143200268E1,-5.468770862E-1,3.646865487E-1,-1.000291854E-1
3.144200269E1,-5.119050741E-1,1.346957833E-1,-1.889100820E-1
3.145200269E1,-4.280638099E-1,-1.157589629E-1,-2.376265824E-1
3.146200268E1,-3.052799106E-1,-2.797762752E-1,-2.243402600E-1
3.147200269E1,-1.996002197E-1,-3.133738637E-1,-2.038762718E-1
3.148200268E1,-7.956519723E-2,-2.742784917E-1,-2.202169150E-1
3.149200269E1,9.926560335E-3,-1.579086632E-1,-2.622139156E-1
3.150200268E1,7.147123665E-2,-4.184427112E-2,-3.127630055E-1
3.151200269E1,1.114829108E-1,1.038470957E-2,-3.116939962E-1
3.152200268E1,1.598939747E-1,1.282817032E-2,-3.313944042E-1
3.153200269E1,1.976149082E-1,-2.687807009E-2,-3.254384696E-1
3.154200269E1,2.353358418E-1,-8.124507964E-2,-3.229950070E-1
3.155200268E1,2.585487068E-1,-1.464549452E-1,-3.071125150E-1
3.156200269E1,2.758056521E-1,-2.188424766E-1,-2.692388594E-1
3.157200268E1,3.039054573E-1,-2.260201424E-1,-2.315179259E-1
3.158200269E1,3.234531581E-1,-2.064724565E-1,-2.096794993E-1
3.159200268E1,3.601050675E-1,-1.724167168E-1,-1.670716405E-1
3.160200269E1,3.856086731E-1,-1.455386430E-1,-1.366810948E-1
3.161200268E1,4.028656185E-1,-1.030835137E-1,-9.666942805E-2
3.162200268E1,3.920227587E-1,-5.711590126E-2,-7.345654815E-2
3.163200269E1,3.530801237E-1,1.908953860E-2,-5.513058975E-2
3.164200268E1,2.864958048E-1,1.036943719E-1,-2.092213556E-2
3.165200269E1,2.136501223E-1,1.869247705E-1,-1.099557430E-2
3.166200268E1,1.516472995E-1,2.568688393E-1,-1.572977938E-2
3.167200269E1,9.208793938E-2,3.316998184E-1,-3.145955876E-2
3.168200268E1,6.520986557E-2,3.678936064E-1,-4.612032697E-2
3.169200269E1,6.261368841E-2,4.017966092E-1,-6.078109145E-2
3.170200269E1,7.254024595E-2,3.836233616E-1,-4.123340547E-2
3.171200268E1,1.055269688E-1,3.112358451E-1,-7.177666761E-3
3.172200269E1,1.446223408E-1,1.881465018E-1,3.191770986E-2
3.173200268E1,2.079996169E-1,8.552113175E-2,6.246097013E-2
3.174200269E1,3.246748745E-1,3.665191587E-3,9.025534242E-2
3.175200268E1,4.305072725E-1,-6.872233935E-3,1.215621829E-1
3.176200269E1,4.778493345E-1,1.634064503E-2,1.275181174E-1
3.177200268E1,4.764748812E-1,8.643743396E-2,9.560041130E-2
3.178200269E1,4.199698567E-1,2.432770878E-1,1.679879380E-3
3.179200269E1,3.233004212E-1,4.422664344E-1,-1.240056455E-1
3.180200268E1,2.501493096E-1,5.520694852E-1,-1.690569520E-1
3.181200269E1,2.054034323E-1,6.537785530E-1,-1.154535338E-1
3.182200268E1,2.095267773E-1,6.684392691E-1,-3.130684420E-2
3.183200269E1,2.686280012E-1,5.329799056E-1,-1.081231460E-1
3.184200268E1,3.294090927E-1,3.431535661E-1,-1.214094684E-1
3.185200269E1,3.527746797E-1,-1.240056455E-1,-1.513418704E-1
3.186200268E1,2.603813112E-1,-6.243042946E-1,-2.819143236E-1
3.187200268E1,1.882992089E-1,-8.294022679E-1,-3.947716653E-1
3.188200269E1,1.951714456E-1,-8.610145450E-1,-4.874704778E-1
3.189200268E1,2.738203406E-1,-6.998988390E-1,-5.039638281E-1
3.190200269E1,3.793473244E-1,-3.280346394E-1,-4.476115108E-1
3.191200268E1,4.604396820E-1,2.794708498E-2,-4.436408877E-1
3.192200269E1,5.096143484E-1,4.491386712E-1,-4.822781086E-1
3.193200268E1,4.402811229E-1,8.229882121E-1,-4.436408877E-1
3.194200269E1,2.877175212E-1,9.413433671E-1,-3.492622077E-1
3.195200269E1,1.679879427E-1,8.529205918E-1,-2.608394623E-1
3.196200268E1,6.582073122E-2,5.806274414E-1,-1.331686229E-1
3.197200269E1,2.168571576E-2,2.892446816E-1,-1.771509275E-2
3.198200268E1,-3.207042580E-3,1.308778822E-1,6.551529467E-2
3.199200269E1,-2.565634064E-2,3.298672289E-2,1.560760736E-1
3.200200268E1,-5.436700583E-2,-1.649336144E-2,2.331978083E-1
3.201200268E1,-9.529497474E-2,-7.819075137E-2,2.895501256E-1
3.202200269E1,-1.437060535E-1,-1.266018152E-1,3.142901659E-1
3.203200268E1,-2.165517360E-1,-1.740965992E-1,3.145956099E-1
3.204200268E1,-2.822197378E-1,-2.214386463E-1,2.843577862E-1
3.205200269E1,-3.491095006E-1,-2.423607856E-1,2.443460971E-1
3.206200268E1,-3.918700516E-1,-2.474004179E-1,1.994474977E-1
3.207200268E1,-4.552473128E-1,-2.296853364E-1,1.397354305E-1
3.208200268E1,-5.209153295E-1,-2.044871449E-1,1.058324054E-1
3.209200269E1,-5.732970238E-1,-1.805106848E-1,8.399397135E-2
3.210200268E1,-6.305656433E-1,-1.324050426E-1,5.604688451E-2
3.211200268E1,-6.792821288E-1,-7.101308554E-2,2.932153270E-2
3.212200269E1,-7.037167549E-1,-2.031126991E-2,1.221730490E-3
3.213200268E1,-6.856962442E-1,1.114829071E-2,-2.199114859E-2
3.214200268E1,-6.336199641E-1,1.970040426E-2,-5.390885845E-2
3.215200268E1,-5.233588219E-1,1.145372353E-2,-7.635815442E-2
3.216200269E1,-3.982841372E-1,-1.374446787E-3,-8.170322329E-2
3.217200268E1,-2.878702581E-1,-8.399397135E-3,-8.689557761E-2
3.218200268E1,-1.663080603E-1,-2.122756653E-2,-6.536258012E-2
3.219200268E1,-6.673702598E-2,-3.176499158E-2,-4.016438872E-2
3.220200269E1,-2.168571576E-2,-5.100724846E-2,-2.809980139E-2
3.221200268E1,-2.641992271E-2,-3.634648025E-2,-1.343903504E-2
3.222200268E1,-5.803219974E-2,9.468411095E-3,7.330383174E-3
3.223200269E1,-8.704829961E-2,1.786780916E-2,1.359175146E-2
3.224200268E1,-1.029307917E-1,3.359758761E-3,-8.246680722E-3
3.225200268E1,-1.661553532E-1,-7.788531948E-3,-2.031126991E-2
3.226200268E1,-2.657263875E-1,-1.420261711E-2,-2.718350291E-2
3.227200269E1,-3.265074790E-1,-4.596760869E-2,-5.864306539E-2
3.228200268E1,-3.678936064E-1,-6.429356337E-2,-7.437284291E-2
3.229200268E1,-3.639229834E-1,-6.169738993E-2,-1.572977938E-2
3.230200269E1,-3.501785100E-1,7.635815535E-3,6.948592514E-2
3.231200268E1,-3.194825351E-1,1.156062484E-1,1.631010175E-1
3.232200268E1,-2.620611787E-1,2.104430795E-1,2.432770878E-1
3.233200268E1,-2.086104751E-1,2.518292069E-1,2.612976134E-1
3.234200269E1,-1.640173197E-1,2.771801054E-1,2.196060568E-1
3.235200268E1,-1.545489132E-1,2.939788997E-1,1.609629989E-1
3.236200268E1,-2.156354338E-1,3.457497358E-1,1.075122803E-1
3.237200269E1,-3.087923825E-1,3.419318199E-1,1.395827085E-1
3.238200268E1,-3.022255898E-1,1.849394590E-1,2.350303978E-1
3.239200268E1,-1.554652005E-1,-1.918116808E-1,3.924809098E-1
3.240200268E1,3.130684420E-2,-4.291328490E-1,5.410739183E-1
3.241200269E1,1.032362282E-1,-4.686863720E-1,5.957463384E-1
3.242200268E1,6.062837690E-2,-4.567744732E-1,5.702427030E-1
3.243200268E1,-8.628471941E-2,-3.846924007E-1,5.682573915E-1
3.244200268E1,-2.513710558E-1,-1.611157060E-1,6.282749176E-1
3.245200269E1,-3.921754956E-1,2.089159191E-1,6.965391040E-1
3.246200268E1,-4.712825418E-1,5.135849714E-1,7.096726894E-1
3.247200268E1,-3.776674271E-1,7.287622094E-1,5.357288122E-1
3.248200269E1,-2.150245607E-1,5.893322229E-1,2.767219543E-1
3.249200268E1,-1.536326110E-1,4.185954034E-1,1.168279797E-1
3.250200268E1,-1.240056455E-1,1.991420686E-1,-5.742133409E-2
3.251200268E1,-1.185078546E-1,3.298672289E-2,-1.828014255E-1
3.252200269E1,-1.003346145E-1,-9.162978828E-2,-2.290744632E-1
3.253200268E1,-6.276640296E-2,-1.678352207E-1,-2.474004179E-1
3.254200268E1,1.527163113E-4,-1.919644028E-1,-2.842050493E-1
3.255200269E1,7.391469181E-2,-1.337794960E-1,-3.455969989E-1
3.256200268E1,1.404990107E-1,-1.046106741E-1,-3.689626157E-1
3.257200268E1,2.011273801E-1,-1.140790880E-1,-3.704897761E-1
3.258200268E1,2.922990322E-1,-1.404990107E-1,-3.585779071E-1
3.259200269E1,3.822489381E-1,-1.667662114E-1,-3.356704414E-1
3.260200268E1,4.431827366E-1,-1.991420686E-1,-3.052799106E-1
3.261200268E1,4.992296100E-1,-2.460259795E-1,-2.443460971E-1
3.262200269E1,5.456553698E-1,-2.614503205E-1,-1.982257664E-1
3.263200268E1,5.810855627E-1,-2.370157093E-1,-1.470658034E-1
3.264200268E1,6.055201888E-1,-1.921171248E-1,-1.154535338E-1
3.265200268E1,6.250678897E-1,-1.495092660E-1,-8.032877743E-2
3.266200269E1,6.273586154E-1,-1.218676195E-1,-1.035416573E-1
3.267200268E1,5.946773291E-1,-9.392052889E-2,-6.566801667E-2
3.268200268E1,5.476406813E-1,-8.063421398E-2,-2.519819140E-2
3.269200268E1,4.676173329E-1,-4.688390717E-2,1.404990070E-2
3.270200269E1,3.645338416E-1,-1.450804994E-2,4.367686436E-2
3.271200268E1,2.700024247E-1,8.246680722E-3,5.131268129E-2
3.272200268E1,1.667662114E-1,2.840523422E-2,3.833179548E-2
3.273200269E1,8.643743396E-2,4.871650413E-2,2.015855350E-2
3.274200268E1,5.222897977E-2,7.757988572E-2,-2.489275858E-2
3.275200268E1,7.177666575E-2,1.055269688E-1,-4.276056774E-3
3.276200268E1,1.056796908E-1,1.128573567E-1,-9.315694682E-3
3.277200269E1,1.482875347E-1,7.544185966E-2,1.023199316E-2
3.278200268E1,1.762346178E-1,2.351831272E-2,1.023199316E-2
3.279200268E1,2.370157093E-1,-2.947424725E-2,-2.138028387E-3
3.280200269E1,3.243694305E-1,-2.932153270E-2,-4.886921961E-3
3.281200268E1,3.911064863E-1,4.841107130E-2,7.635815418E-4
3.282200268E1,4.017966092E-1,1.742493063E-1,4.276056774E-3
3.283200268E1,3.553708494E-1,3.265074790E-1,-2.886338346E-2
3.284200269E1,2.710714638E-1,4.541783035E-1,-1.287398487E-1
3.285200268E1,2.049452960E-1,5.299255848E-1,-2.263255715E-1
3.286200268E1,1.756237596E-1,5.201517344E-1,-2.567161322E-1
3.287200269E1,1.736384481E-1,5.106833577E-1,-1.870774776E-1
3.288200268E1,1.947132945E-1,4.262312353E-1,-1.113301888E-1
3.289200268E1,2.348776907E-1,3.222314119E-1,-1.088867337E-1
3.290200268E1,2.689334154E-1,9.483683109E-2,-1.440114826E-1
3.291200269E1,2.188424766E-1,-1.779145002E-1,-2.519819140E-1
3.292200268E1,1.185078546E-1,-3.917173445E-1,-4.514294267E-1
3.293200268E1,7.895433158E-2,-4.818199575E-1,-5.878050923E-1
3.294200268E1,1.188132912E-1,-6.233879924E-1,-6.548475623E-1
3.295200269E1,2.438879460E-1,-6.278167367E-1,-6.394231915E-1
3.296200268E1,3.775147200E-1,-3.791945875E-1,-5.963571668E-1
3.297200268E1,4.294382632E-1,-8.384125680E-2,-5.824599862E-1
3.298200269E1,3.228422701E-1,3.226895630E-1,-4.862487316E-1
3.299200268E1,1.120937690E-1,6.032294035E-1,-3.236058652E-1
3.300200268E1,-3.176499158E-2,6.853908300E-1,-1.963931769E-1
3.301200268E1,-1.194241568E-1,5.839871764E-1,-4.337143153E-2
3.302200269E1,-1.003346145E-1,2.988658249E-1,8.155050874E-2
3.303200268E1,-4.001167417E-2,-1.175915636E-2,1.867720485E-1
3.304200268E1,-6.872233935E-3,-2.026545405E-1,2.419026345E-1
3.305200269E1,-2.947424725E-2,-3.295617998E-1,3.019201458E-1
3.306200268E1,-9.728029370E-2,-3.454442918E-1,3.364340365E-1
3.307200268E1,-1.991420686E-1,-3.504839242E-1,3.501785100E-1
3.308200268E1,-2.707660198E-1,-3.785837293E-1,3.517056704E-1
3.309200269E1,-3.303253949E-1,-4.440990388E-1,3.251330256E-1
3.310200268E1,-3.814853430E-1,-5.109887719E-1,2.718350291E-1
3.311200268E1,-4.216497242E-1,-5.427537560E-1,2.426662147E-1
3.312200269E1,-4.801400900E-1,-5.138903856E-1,1.977676302E-1
3.313200268E1,-5.447390676E-1,-4.416555762E-1,1.624901593E-1
3.314200268E1,-6.140722632E-1,-3.535382748E-1,1.418734491E-1
3.315200268E1,-6.627888083E-1,-2.727513313E-1,1.272126883E-1
3.316200269E1,-7.139487267E-1,-1.991420686E-1,1.149953827E-1
3.317200268E1,-7.250970602E-1,-1.314887404E-1,7.956519723E-2
3.318200268E1,-7.035640478E-1,-8.429940045E-2,3.680463135E-2
3.319200269E1,-6.189591885E-1,-4.673119262E-2,-3.558290005E-2
3.320200269E1,-5.051855445E-1,-3.084869497E-2,-1.032362282E-1
3.321200268E1,-3.863722682E-1,-2.458732575E-2,-1.389718503E-1
3.322200268E1,-2.869539559E-1,-2.183843218E-2,-1.394299865E-1
3.323200269E1,-1.727221459E-1,-9.315694682E-3,-1.301143020E-1
3.324200268E1,-6.582073122E-2,-1.374446787E-2,-1.023199260E-1
